name,album,album_id,artist,artist_id,id,popularity,duration_ms,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Wouldn’t You Rather,Wouldn’t You Rather,2jQmuLWwZIJ8nh88hvQUnU,Alter Bridge,4DWX7u8BV0vZIQSpJQQDWU,7GkFMI88sfEoOzy6IPZtUk,33.0,229940.0,0.0911,0.228,1.0,0.274,1.0,0.46,-4.781,3.67e-06,0.873,0.967,107.992
Leave It All Behind,Leave It All Behind,76qwO2cPiwixGhfBnoGZFE,Sleeping With Sirens,3N8Hy6xQnQv1F1XCiyGQqA,6nMNpGl4VvMhtYigbbOmBu,66.0,198248.0,0.121,0.308,0.0,0.122,2.0,0.555,-4.008,0.00402,0.000345,0.925,97.495
Seeing Red,Balance,7bi6J2cnEXwrWJbuuzDQ9J,Obey The Brave,5heEwugc3JGxjIIivDEAg3,4LdrV8V16QLinJjSktavef,39.0,164866.0,0.17,0.107,1.0,0.121,7.0,0.416,-3.502,4.04e-05,0.000134,0.995,75.063
Mirrors,Mirrors,4h6GP84d0vn4JHFn9Dwb6V,Fit For An Autopsy,0qJpY7K8p7g6sacvaGNt6i,3a5xdf1nPYi8l0FsWBUtKz,28.0,262904.0,0.0599,0.0888,0.0,0.0636,7.0,0.45,-3.309,0.000349,0.0,0.934,121.093
Save Me,Save Me,6LJiP6blb71XuM0Tky5MpR,Skillet,49bzE5vRBRIota4qeHtQM8,4pJM8ZZ3YIO4xOeD5k8s5P,38.0,223240.0,0.0377,0.446,0.0,0.214,1.0,0.556,-3.985,0.000377,0.0,0.888,96.033
Mushroom Cloud,Mushroom Cloud,59t9sRhmzEpuGUI6dQ9xvY,Of Mice & Men,4tususHNaR68xdgLstlGBA,58DmrvdWlFgQXB18xZv2VN,53.0,244073.0,0.214,0.395,1.0,0.372,6.0,0.258,-3.858,4.36e-05,0.302,0.987,169.995
Spineless,Spineless,1e5K4AzhbOipBWuQhxR3yD,Blood Youth,7f6aaGesYhnRPTcI36JGsb,224KDhjlE8K0OeXlQI7vXZ,48.0,214280.0,0.106,0.303,1.0,0.221,6.0,0.476,-5.489,1.91e-05,0.00117,0.948,99.988
AUSLÄNDER,RAMMSTEIN,1LoyJQVHPLHE3fCCS8Juek,Rammstein,6wWVKhxIU2cEi0K81v7HvP,7j43FohbLVulScL7S9sQZk,75.0,231603.0,0.0912,0.479,1.0,0.359,0.0,0.681,-4.159,0.000757,0.00136,0.912,125.031
Hollowed Heart,Hollowed Heart,1eugdphmac0WQccxNJ96tn,Make Them Suffer,0FZcPgWI3BsFQl4rOAGSHT,7HZHFE3NN7uQgf9JRRN3Hh,41.0,231959.0,0.159,0.35,1.0,0.152,11.0,0.357,-2.878,5.67e-05,0.000454,0.985,90.302
Bow Down,Breaking Down / Bow Down,4YkcsqjeL6s2Q2SVdURHjH,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,4U9BOwX61f1TCXdukPa2ub,5.0,242680.0,0.0525,0.372,1.0,0.707,0.0,0.426,-4.95,5.36e-05,6.54e-06,0.959,155.01
The Champ is Coming,Southern Hostility,5NGFaarv4KxVYH9LvaMLso,Upon A Burning Body,1bPBx2qbpWzEoLujeHC3G7,23M5sqX2zVj7lPJRUthCju,51.0,193272.0,0.243,0.0398,1.0,0.351,2.0,0.425,-4.565,1.05e-05,0.685,0.995,90.005
Bloodline,Bloodline,2Irh80gqvpl4sZKnDG8p4r,Northlane,3qyg72RGnGdF521zMU02u9,2MrmBl3qmsA26YPvaiSvmW,54.0,205546.0,0.118,0.367,0.0,0.158,3.0,0.524,-5.784,0.000108,0.259,0.973,97.462
Leviathan,Leviathan,2CHEZwAQxhQ7g6EEijWfl9,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,07ljEvN2b9J0YRuTEBT3ZJ,60.0,275933.0,0.0383,0.5,1.0,0.0884,9.0,0.545,-4.053,0.00347,0.000344,0.86,90.004
Disease,Disease / Bad Listener,7qYmVt7BRXkWP7T5sEPxdw,Beartooth,6vwjIs0tbIiseJMR3pqwiL,6xCHPen14yg3lJrg7mWf10,2.0,228372.0,0.0689,0.456,1.0,0.333,0.0,0.525,-3.742,0.00202,3.25e-06,0.957,97.445
Crack the Sky,Crack the Sky,4e594ruOOcPplzMSIJl9Ee,Amon Amarth,3pulcT2wt7FEG10lQlqDJL,6mhMSYegaez49AZRTNKXEg,50.0,229440.0,0.0637,0.341,0.0,0.166,10.0,0.511,-5.024,0.00154,0.236,0.948,123.009
Sudden Sky,Sudden Sky,2MwVqJiiVnAlsvC0D9ivxn,Crown The Empire,2vKiJjsgjgqIECUyYeIVvO,7vcsVZLKeDPuA8jZRwKuyM,50.0,260769.0,0.0566,0.249,0.0,0.104,4.0,0.512,-4.059,5.79e-05,0.00171,0.945,104.981
The Reckoning,The Reckoning,2UAqWPHRSXHBHkCxsL3oMj,Within Temptation,3hE8S8ohRErocpkY7uJW4a,4GSjFSK1SM78wPTVbsSB0S,62.0,251106.0,0.0563,0.475,1.0,0.641,1.0,0.31,-4.53,0.00356,0.0,0.825,89.885
Fuck Love,Fuck Love,5SMoS3jvvIrmtS2xkSe2Af,All That Remains,2zgG1GPDvjaBgxeQaVXI14,0Lr2ulOp0q0QxUqe60rPj7,39.0,178201.0,0.0869,0.121,1.0,0.916,1.0,0.504,-4.397,0.000188,0.0207,0.952,96.036
Heirs of a Dream,The Black Embrace,6zBAneBcc3SzOkfly6lu2V,Venomous,5jAnLs6ULesKe7CsHuCW1H,0V22QcAWGBar3gxrYHCtPB,21.0,340128.0,0.138,0.363,1.0,0.172,9.0,0.435,-6.117,0.00144,7.9e-06,0.924,91.821
Hate,Hate,6qLPDR80q4SKtSUH3o6UWR,antiSOCIAL,07yUOyXATUrsJWEWQU7xBb,0ltqN1L7AMMXtGjVKgCDkM,16.0,216004.0,0.0385,0.561,1.0,0.174,7.0,0.572,-13.701,0.0398,0.88,0.678,125.019
"Estalar de Dedos (Inspirada no Thanos, Vingadores)",Estalar de Dedos,4PvZcy3RRuN0BtUp8q1cUS,The Kira Justice,0h00Bh6AN0E9SOnMVInpcN,1N9dMfqIsC4uzlTHzSKR4R,22.0,230172.0,0.276,0.183,1.0,0.825,6.0,0.482,-6.231,0.00237,0.0,0.968,145.028
Blinded,Shaped by Fire,3EazR9bCfKpB7AxiOqGKGa,As I Lay Dying,2vd2HnNh4pdYa9gDVHFjEu,5xa5C8TmCuF1q8cBRutiMY,62.0,202158.0,0.185,0.125,1.0,0.365,8.0,0.339,-5.26,5.65e-06,0.145,0.972,200.113
Do or Die,Do or Die,2ilbCckBHnXxmWpZ63w9W1,Machine Head,0lVlNsuGaOr9vMHCZIAKMt,4IFES4aTHxER2VhckmkYG8,57.0,222487.0,0.135,0.289,1.0,0.211,1.0,0.465,-5.095,2.37e-05,0.00603,0.981,108.335
On the Top,On the Top,46GgvdBEtNXaJKoY3S8Ypc,Jinjer,7o6cOczXTB8ioTAAJTbESf,4bGohc8Fun0Z1lnrqbTqIj,52.0,328138.0,0.105,0.179,1.0,0.377,2.0,0.214,-5.118,0.000291,0.0162,0.959,82.415
Learn To Walk Again,N.A.T.I.O.N.,1OSVLEGK6WXM1wPsF4v5M1,Bad Wolves,0eI3X5rAzHRZVe5FPk4MN1,0WqNI4pN93epyGavKOHqgj,57.0,167872.0,0.0803,0.262,1.0,0.116,8.0,0.48,-4.788,1.03e-05,2.28e-05,0.913,129.981
Burn,Burn,6WUolpM7uAk5sGscRnYeOa,Lionheart,6dOCTX1ATvti0d4uaxwlO3,2yHGJi1DW6Tii8ZpACIPuX,45.0,167144.0,0.101,0.427,1.0,0.27,6.0,0.307,-4.662,0.000335,0.0,0.962,131.388
The Sea of Tragic Beasts,The Sea of Tragic Beasts,4U9srsT0L0GxgKjE1ZxriF,Fit For An Autopsy,0qJpY7K8p7g6sacvaGNt6i,5iPOWL8tXmT5iONZ5FZQMG,30.0,264652.0,0.105,0.117,1.0,0.09,9.0,0.231,-3.659,9.5e-06,5.14e-06,0.944,134.996
Kagerou,Metal Galaxy,14QR6tvU2iCarf6Qwosadb,BABYMETAL,630wzNP2OL7fl4Xl0GnMWq,6lOo2zRCRpwgQwpPrIXTIo,49.0,210679.0,0.077,0.282,1.0,0.409,8.0,0.425,-2.326,3.1e-05,0.0168,0.941,97.498
/with_errors,/with_errors,6RSGiHP9YKJzIh9qsBJvUl,Norma Jean,55b0Gfm53udtGBs8mmNXrH,3G8FDk7KzpPSCMYZewaGGC,51.0,239992.0,0.0637,0.0875,0.0,0.0979,6.0,0.197,-5.469,0.000516,0.000274,0.855,175.415
No Light Shall Save Us (feat. Alissa White-Gluz),World War X,5oz1QfquUAXp4YZDfWLohU,Carnifex,4nqY8hkQNkHaDq4fdVxdYr,6RoZ1WwsmCozJIE6NlNL42,45.0,287793.0,0.105,0.0675,1.0,0.361,5.0,0.467,-5.612,1.64e-05,0.0147,0.946,112.503
Winterdreams,Balls To The Wall,2ogbkPbabA9E5LFXiFhDas,Accept,3JDIAtVrJdQ7GFOX26LYpv,2t8exWxl59Eix9hodoDmhG,34.0,292560.0,0.0317,0.333,1.0,0.0299,9.0,0.445,-9.254,0.00289,4.37e-06,0.556,117.136
Nemo,Once,5sHIuXeNUs3Tqfg7kQIFVT,Nightwish,2NPduAUeLVsfIauhRwuft1,7pTMHN7QnzmnwGQa3mTRNv,4.0,276120.0,0.0353,0.351,1.0,0.0744,3.0,0.497,-6.291,0.0002,7.55e-05,0.737,125.045
What Love Can Be,Kingdom Come,3ENiPa0nt4SLPXpAY1dNQO,Kingdom Come,2YFKPea38AMhGqGSqkFF1Q,1Sd7GUteJrwU44JgVoglUE,3.0,314073.0,0.0378,0.303,0.0,0.109,10.0,0.296,-14.26,0.443,1.3e-06,0.449,127.626
Windowpane,Damnation,4FmI0F5GvvR1M9RURWnJV9,Opeth,0ybFZ2Ab08V8hueghSXm6E,4uJSCrI7r0usNJ3aaHAuC6,58.0,464280.0,0.0267,0.322,1.0,0.0985,6.0,0.328,-6.252,0.156,0.412,0.553,159.959
You Give Me All I Need - 2015 Remaster,Blackout,5FdpusvFzKwUmygqmgDzKG,Scorpions,27T030eWyCQRmDyuvr1kxY,1xDJcvtsNFSVxFk9BavLSd,41.0,220840.0,0.052,0.538,0.0,0.125,9.0,0.445,-3.429,0.0161,0.000321,0.835,117.455
When The Seasons Change,When the Seasons Change,6IVWRSc1NnCa4FUYU8QcPe,Five Finger Death Punch,5t28BP42x2axFnqOOMg3CM,2KUJnhicMlCyKF6xJydPDf,45.0,227309.0,0.0307,0.546,0.0,0.0754,4.0,0.498,-6.628,0.00142,0.0,0.894,156.069
Prisoner of Your Eyes,Screaming For Vengeance,0V7mTTzioHiYIjfM8ATZBI,Judas Priest,2tRsMl4eGxwoNabM08Dm4I,2VLwPKY2gaBxGxwgmwRDUf,45.0,430826.0,0.0403,0.207,0.0,0.266,11.0,0.353,-7.436,0.21,0.0,0.664,123.236
All on the Line (Acoustic Version),Dearly Departed,5Wk6mSHON4ijJbo72pMOwQ,Adrenaline Mob,1OiOWEQ9miUl9QbCX5JNza,0yJxgpSUFqkZCKlrg0mjs4,43.0,305866.0,0.0267,0.385,1.0,0.146,10.0,0.534,-5.587,0.646,0.0,0.472,145.983
Seven Sirens And A Silver Tear,An Elixir For Existence,53tMwTdQeAJa05nEMUniKQ,Sirenia,5FXMcILCOMjljRTV6cLoiE,04D8dK2Irc5md0eBTgrskW,24.0,285680.0,0.0319,0.632,0.0,0.156,6.0,0.628,-10.147,0.984,0.939,0.336,106.972
Feint,The Phantom Agony (Expanded Edition),2TIErYUfgCJuDpSqsp3wvm,Epica,5HA5aLY3jJV7eimXWkRBBp,4jkyyMRcSuj3IMFqYJFKnj,49.0,260026.0,0.0271,0.176,0.0,0.0913,4.0,0.411,-5.836,0.291,0.000554,0.531,100.013
You Make Me Feel,One Acoustic Night,625Xc0fF8BsYizGhetxlef,Bonfire,7gqKcfoY25do9k18uCCgIT,2YHo1AiKXq1fMgWV2zxj8y,43.0,333906.0,0.134,0.359,0.0,0.674,5.0,0.5,-8.108,0.696,8.17e-06,0.777,121.563
DIAMANT,RAMMSTEIN,1LoyJQVHPLHE3fCCS8Juek,Rammstein,6wWVKhxIU2cEi0K81v7HvP,1UZs9dauJnxrqYxMIzxnwC,67.0,154298.0,0.0375,0.122,0.0,0.102,0.0,0.347,-11.841,0.813,2.37e-05,0.272,140.506
One Rainy Day,IV,4GItiNHdsEPdsmrakjAiI6,Godsmack,6gZq1Q6bdOxsUPUG1TaFbF,5RwNpisuZCqBuGbASRhOXM,32.0,441960.0,0.0311,0.102,1.0,0.0401,0.0,0.237,-12.944,0.000883,1.63e-05,0.432,92.549
Come Clarity,Come Clarity,3ddOlyyj2YlSk4xbuxsG4S,In Flames,57ylwQTnFnIhJh4nu4rxCs,2Q1SiJPkIbczE1uZPCw17g,41.0,255653.0,0.129,0.0944,0.0,0.131,10.0,0.361,-4.573,0.000965,0.184,0.929,149.877
Heart of Steel,Kings Of Metal,7lZkD6ntnGAhmWowltbOYB,Manowar,4CzUzn54Cp9TQr6a7JIlMZ,4YXhOackOMOlQTMAwsDHo6,54.0,310733.0,0.0305,0.197,1.0,0.109,9.0,0.531,-14.834,0.188,2.89e-06,0.322,121.053
Canvas of Life,The Quantum Enigma,19dUbDF1ePsbwjflBxFfVm,Epica,5HA5aLY3jJV7eimXWkRBBp,0XG1xR5YavzCgoswutVbJR,42.0,328013.0,0.0323,0.265,0.0,0.127,0.0,0.294,-7.26,0.493,0.0,0.449,187.609
In Trance,In Trance,1IxCkGzmfbrod37MqDPUHm,Scorpions,27T030eWyCQRmDyuvr1kxY,40krsMoLE7zFQOIsdwJrZI,44.0,282533.0,0.0565,0.23,1.0,0.137,6.0,0.361,-13.048,0.114,0.0,0.518,137.65
Beyond the Realms of Death,Stained Class,3Mvzsgk8nTtX8TnrxAtcbg,Judas Priest,2tRsMl4eGxwoNabM08Dm4I,2ZjTthIga0KHuFgNut1W9d,4.0,409800.0,0.0314,0.539,0.0,0.164,11.0,0.28,-5.653,0.039,3.26e-05,0.714,174.088
Vacant,Train of Thought,1yAbzShRcY4muLKsX8UWxj,Dream Theater,2aaLAng2L2aWD2FClzwiep,38SjoujHMwFDzT4Ae9K9Ht,38.0,177373.0,0.034,0.0521,0.0,0.109,1.0,0.15,-15.147,0.396,0.0556,0.188,173.914
Angel,Permanent Vacation (Reissue Remastered),3mb4bSC1wKWTtQBfiMkyma,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH,6r4laxAXabuv6pK9Nzoskc,5.0,308871.0,0.0395,0.428,1.0,0.0876,3.0,0.234,-3.555,0.294,0.0,0.824,171.49
Cries In The Night,The Last Command,4egxHA3RFMWno6juHngR7w,W.A.S.P.,3BVkDHWRvLJEyKdvhLbjsq,2N5PoFlObCe4nTTtdLHe0k,1.0,221466.0,0.0331,0.359,0.0,0.134,3.0,0.428,-7.883,0.00905,0.0525,0.817,95.248
Broken Heart,Fight To Survive,3KUCeF1n3PSIfhOZ9tUdlC,White Lion,3nLYJvqbEzs5kg2TlprxIG,7FfE0EoQSsliADYgdxFChG,48.0,211986.0,0.0745,0.35,1.0,0.274,7.0,0.304,-4.863,0.11,5.28e-05,0.872,126.837
Serenity,"Good Times, Bad Times - Ten Years of Godsmack",2oJTYN8xPlbz6qURAPTzBa,Godsmack,6gZq1Q6bdOxsUPUG1TaFbF,21GwG8Alj5Duat0I0IkE9R,50.0,274480.0,0.0236,0.327,0.0,0.161,6.0,0.692,-5.75,0.0279,2.94e-06,0.661,110.161
Melissa,Melissa (Reissue),6Ig4BhZgma0ubEVgNaMpeo,Mercyful Fate,0W8edGiwAsv6HXF0Kyc2V9,35KdtwmuNvh0VzlVL55GuM,0.0,402040.0,0.0404,0.293,0.0,0.232,9.0,0.289,-8.881,0.00891,0.243,0.614,117.264
Zombie,Zombie,768Mgdrb3yUmNJ4HW4IJOL,Bad Wolves,0eI3X5rAzHRZVe5FPk4MN1,1vNoA9F5ASnlBISFekDmg3,74.0,254805.0,0.0319,0.19,0.0,0.117,2.0,0.448,-3.244,0.00756,0.0,0.826,77.093
Long Gone By,Northwind,6o5GTSu0mfNvPqAxE0pQqb,Falconer,1UKdnbreQFDmPg3Mhcjhkr,4dUBhhCkVDFNDkQlGH6uJw,41.0,230480.0,0.0251,0.295,0.0,0.129,6.0,0.455,-8.72,0.00405,6.88e-06,0.547,83.485
Lost Love,Nostradamus,2k2m2GaoRsa0aDxo6Z2lEQ,Judas Priest,2tRsMl4eGxwoNabM08Dm4I,5TrISe7VQxaewmfwX8QPgt,40.0,268333.0,0.0344,0.0477,0.0,0.149,9.0,0.184,-10.471,0.383,0.000615,0.325,111.355
The Unforgiven III,Death Magnetic,2WEPrdQilJy9MeAhbhy24v,Metallica,2ye2Wgw4gimLv2eAKyk1NB,3lbx13YshETqbBolc9Hc14,4.0,466586.0,0.0344,0.103,0.0,0.115,4.0,0.297,-5.625,0.00196,3.75e-06,0.692,121.52
Watching over Me - Remixed & Remastered,Something Wicked This Way Comes,0fd4JVsaEIH2C8O5KYoCYw,Iced Earth,3KEixcRfBS5K3E91Vn1Kdy,07thLbY0eGli2xWWIPdrN2,53.0,268906.0,0.0718,0.184,1.0,0.363,6.0,0.508,-7.842,0.00134,0.0,0.852,129.174
Enjoy the Silence - cover version,Karmacode,7rMen6gw9hrmDuZNH1iUfT,Lacuna Coil,4OAddazJM576euUnFSvXSL,71KtwiEpzcn9WxwlaS7ZJY,58.0,245573.0,0.0285,0.101,0.0,0.229,11.0,0.503,-6.831,0.000984,0.027,0.667,113.018
One Last Goodbye,Original Album Classics,6rAcqvF8bsczcbpmCAIfZN,Anathema,0ZXKT0FCsLWkSLCjoBJgBX,2GCYdWrMOuCzTBJmUoLzBj,49.0,323240.0,0.0346,0.0929,0.0,0.0814,11.0,0.266,-8.984,0.00422,0.000558,0.452,113.103
The Sound of Silence,Immortalized (Deluxe Edition),1ROVEUk4lc2vD4a0IN1TWS,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,0eZBeB2xFIS65jQHerispi,72.0,248466.0,0.0281,0.175,0.0,0.102,6.0,0.322,-9.367,0.468,1.1e-06,0.28,85.794
Seize the Day,City of Evil,55tK4Ab7XHTOKkw0xDz3AA,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,7HKRWMTErKh56EIBeFcmdf,63.0,334066.0,0.0367,0.338,1.0,0.193,5.0,0.393,-4.499,0.0168,0.0,0.802,140.101
Sleeping Dogs,Book Of Shadows II,32UWpOh0dxIw6VopkvUJ9t,Zakk Wylde,1AeC9AuzqGc3IXMC2T5xny,3IriQd8aFxMSqlaapjlCJj,46.0,279373.0,0.0275,0.392,0.0,0.214,7.0,0.499,-5.915,0.0814,0.000682,0.775,80.958
Scene Five: Through Her Eyes,"Metropolis, Pt. 2: Scenes from a Memory",1QZi8laY96nhaeGSklvN4D,Dream Theater,2aaLAng2L2aWD2FClzwiep,19CegINw7X0pqHaY7YOaz8,50.0,329266.0,0.0289,0.156,1.0,0.498,7.0,0.593,-10.352,0.747,3.3e-06,0.324,114.141
The End of Heartache,The End Of Heartache [Special Edition],6NrMjaGIZAKZLMzVnkNY4V,Killswitch Engage,37394IP6uhnjIpsawpMu4l,2nUy0ifVE7UwtOK4rugFsP,63.0,298106.0,0.111,0.222,0.0,0.0636,0.0,0.469,-3.569,0.000287,0.217,0.976,124.001
To Blossom Blue,Forever Autumn,4xm57nNogd90JjICFA7npT,Lake Of Tears,13ltbymjg9upz4wOoF5TTs,3O4OXDnlSiPmUcK3nEMclw,2.0,495266.0,0.0302,0.148,1.0,0.0887,7.0,0.621,-10.082,0.0672,0.0467,0.429,119.53
When the Crowds Are Gone,Gutter Ballet (2011 Edition),6zMeDffPrKyYSBf9AuyTIF,Savatage,3N1B1g6JtIgd6ClRkzD4yT,6uQ15UwuRKIgUJQakgkYtZ,39.0,346333.0,0.0397,0.309,1.0,0.0733,10.0,0.358,-11.565,0.391,0.000576,0.471,127.916
The Ballad Of Mary 2010,The Ballad Of Mary,0QH1EzI2foX4ql9iH2afYb,Grave Digger,6mfghV4I1CD17FOhDKq7cJ,1vN8c6WwvYnLQzDBiySvor,29.0,301520.0,0.0258,0.0951,0.0,0.24,4.0,0.554,-4.034,0.0464,0.0,0.67,103.983
Better Off This Way,N.A.T.I.O.N.,1OSVLEGK6WXM1wPsF4v5M1,Bad Wolves,0eI3X5rAzHRZVe5FPk4MN1,6ET1rcwgcuAepq5b2ZUu7F,58.0,202062.0,0.0395,0.169,0.0,0.112,7.0,0.491,-6.998,0.00381,0.0,0.754,123.096
House Of Broken Love,Twice Shy,0gPfgxBDkrtJgwIkziS8LI,Great White,6ZPbX2Lxd40e2UVkXpyxvI,0tFscEe2fMwsHflVPsyaAD,49.0,358426.0,0.0314,0.49,0.0,0.0831,9.0,0.581,-15.763,0.0251,0.0845,0.468,116.04
4000 Rainy Nights (Remastered 2016),Destiny (Reissue 2016),1ucRSsC7KP0oJlTIVQlYU7,Stratovarius,1O8CSXsPwEqxcoBE360PPO,5Hcs6SnriDmwf3yUUSMxuZ,47.0,359997.0,0.0332,0.19,0.0,0.0822,8.0,0.395,-7.576,7.08e-05,0.463,0.778,76.945
Where the Wild Wolves Have Gone,The Sacrament of Sin,2t3dociTSaDTmqIlN21rmC,Powerwolf,5HFkc3t0HYETL4JeEbDB1v,0YrUDBOsnIiUNISpGOtwCA,47.0,253760.0,0.0336,0.233,0.0,0.108,5.0,0.442,-5.118,0.0243,0.00106,0.689,135.873
Bringin' On The Heartbreak,High 'N' Dry,7p3dkPpWYEuN6RougJlL9Q,Def Leppard,6H1RjVyNruCmrBEWRbD0VZ,11CTFD30oBVu5NPSgjLeyi,3.0,273733.0,0.0313,0.516,0.0,0.173,9.0,0.33,-8.999,0.0287,0.0,0.686,79.226
I Died For You,The Dark Saga,0o0y3WO98mcRODpng4VcXN,Iced Earth,3KEixcRfBS5K3E91Vn1Kdy,4A05kx59z5t6wcX4QXEcCx,2.0,227840.0,0.0492,0.225,0.0,0.0833,10.0,0.494,-7.801,0.00263,0.00443,0.825,113.261
Blind Faith,Cherry Pie (Expanded Edition),5TMMmKdys49eu6QSPC9sdB,Warrant,7HLvzuM9p11k9lUQfSM4Rq,7Fmv4QiyAdMroX61cOPaGn,43.0,212933.0,0.0387,0.294,1.0,0.145,6.0,0.441,-6.69,0.186,0.0,0.616,140.853
Roulette,Steal This Album!,4UL3EyG3UCpQYs7ZEUNX46,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,6Jj1Bb2s0gAOhH4yCGjDvh,59.0,201200.0,0.0266,0.227,0.0,0.133,5.0,0.475,-7.527,0.552,0.00729,0.477,129.006
No Prayer For The Dying - 1998 Remastered Version,No Prayer For The Dying (1998 Remastered Edition),5hwCj1q1DjKftciOMehEq0,Iron Maiden,6mdiAmATAx73kdxrNrnlao,5RTAXw9OrtK602J3B4Px86,1.0,263266.0,0.0619,0.547,0.0,0.196,4.0,0.274,-7.305,0.047,0.00147,0.897,107.252
Promises,The World Needs a Hero,5YFrdrFUHGgAvK8iXFxULa,Megadeth,1Yox196W7bzVNZI7RBaPnf,0kAocIIQ0FP9NIKASAjVH5,56.0,268706.0,0.0294,0.209,0.0,0.0857,7.0,0.371,-5.516,0.00236,3.12e-06,0.696,75.723
Am I Evil,Am I Evil,6raIhPSeATFfL4pbVqXvlP,Diamond Head,3z3KnhKZObj216IgfHYGVf,35d6gAIl12qoujJnU1fJqt,50.0,468066.0,0.0664,0.332,1.0,0.126,4.0,0.197,-11.437,2.22e-05,0.000981,0.885,158.964
Burn in Hell,Stay Hungry,0dzqapIToiOhULGvzDKpXm,Twisted Sister,7b85ve82Sh36a3UAx74wut,1aVChMRP6I3ViAIlnW3WYS,54.0,283226.0,0.0482,0.624,0.0,0.345,4.0,0.357,-12.136,0.00151,0.000527,0.828,107.126
Princess Of The Dawn,Restless And Wild,5EQYYnFwrXo3PWSRICoFHj,Accept,3JDIAtVrJdQ7GFOX26LYpv,3PtaFRuHFIlF6ZcMVE4lF8,48.0,376306.0,0.0326,0.413,1.0,0.174,2.0,0.631,-13.374,0.00976,0.06,0.495,128.818
Dig,L.D. 50,79cxLehm2WE9NMIRcJaqK9,Mudvayne,2Pfv2w8a20xzC7Dr7QXRqM,7vrLphPq4yjaX7jiDdd2Nc,65.0,162293.0,0.151,0.271,0.0,0.261,11.0,0.623,-3.548,9.62e-05,0.0617,0.983,134.975
I Am Loco,Revolution Revolucion,4IrzBBK9aFlpjtcdi9lAVJ,Ill Niño,1xJ6l1VXgGuyZ0uhu27caF,3jmelhU4kuytaLPLeiAerH,52.0,210533.0,0.0979,0.101,1.0,0.0841,7.0,0.516,-4.202,0.000602,0.0683,0.945,174.756
You Spin Me Round (Like A Record),Felons and Revolutionaries,70qlX6W0tE04QAwKQuv1db,Dope,7fWgqc4HJi3pcHhK8hKg2p,0Hxty2K8F2DrrCXQyQVpBo,63.0,163666.0,0.0442,0.713,1.0,0.108,11.0,0.602,-5.212,0.000122,7.16e-06,0.876,128.563
Click Click Boom,Moving Forward In Reverse: Greatest Hits,2DUQWxuRC0J8Nn3ejQHROx,Saliva,5S6hjAxgxjsLylsTtMIimO,55SUneDPq3ZOrJi8sVG78G,10.0,252933.0,0.0495,0.493,1.0,0.129,6.0,0.609,-2.912,0.00324,0.000294,0.937,95.961
Boom,Satellite (U.S. Version WEA Distribution),4eUmncMYQRg0Ot29KKqbuk,P.O.D.,6KO6G41BBLTDNYOLefWTMU,5DooySfCD1xCJ49gQm9rx7,67.0,190760.0,0.0721,0.644,1.0,0.0624,9.0,0.559,-5.863,0.00318,1.24e-05,0.931,90.911
Sun Doesn't Rise,XIII,1BTjlNksap1sBph54yGv6x,Mushroomhead,18absyD7lQaXUDBXnyzU8M,0xSPKfb6uamJnPTX6sRWy5,1.0,193813.0,0.216,0.507,1.0,0.346,5.0,0.376,-2.375,8.82e-05,6.36e-05,0.988,192.153
When Legends Rise,When Legends Rise,6ZrSVDC1YIqoWDc4bcRDaf,Godsmack,6gZq1Q6bdOxsUPUG1TaFbF,4HIYFlCh5aZq0jwvsn2DoK,60.0,172826.0,0.266,0.401,0.0,0.0897,4.0,0.44,-4.222,0.000236,1.94e-05,0.916,124.099
Sham Pain,And Justice for None (Deluxe),2IA9d7atwNgtiS6Tpv9WKt,Five Finger Death Punch,5t28BP42x2axFnqOOMg3CM,0nqIqABZcujg05mkixJV60,64.0,209703.0,0.0532,0.4,0.0,0.147,11.0,0.554,-4.901,0.000176,2.9e-06,0.938,96.5
Dumptruck,Dumptruck,6nm95zn2umHhVNl1IO0Ouo,Wilson,2Uiis5cmcUvukNK7OlpW8s,3a0xTF3rUKUcUbzsz7A2oM,7.0,217720.0,0.0443,0.21,1.0,0.0607,2.0,0.491,-4.327,4.49e-05,0.000145,0.87,103.072
No More,Evolution (Deluxe Edition),1IpufqmucrxYUJQxf1AP0n,Disturbed,3TOqt5oJwL9BE2NG9MEwDa,2xECSFHPgCyElhTVRaHVYP,33.0,232640.0,0.121,0.521,1.0,0.222,7.0,0.53,-2.406,0.000285,0.0,0.988,101.28
ONE OF US,STRENGTH IN NUMB333RS,5PvosHtqCuqLK8A131lGZf,FEVER 333,1B0155rdv175D1tQ8VH7Oy,51rdCmgHBzg9HJ7eHjVRK9,59.0,204266.0,0.193,0.45,1.0,0.241,7.0,0.645,-4.184,0.00119,0.0,0.85,90.999
